,func_before,type_label,CWE ID
4773,"void FILENAME_REDACTED()
{
    int i,j;
    char * data;
    data = ((void*)0);
    for(i = 0; i < 1; i++)
    {

        data = (char *)realloc(data, 100*sizeof(char));
        if (data == ((void*)0)) {exit(-1);}

        strcpy(data, ""A String"");
        printLine(data);
    }
    for(j = 0; j < 1; j++)
    {

        ;
    }
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-401
4774,"namespace REDACTED_Memory_Leak__strdup_wchar_t_81
{



void REDACTED()
{
    wchar_t * data;
    data = 0;
    {
        wchar_t myString[] = L""myString"";

        data = wcsdup(myString);

        printWLine(data);
    }
    const REDACTED_Memory_Leak__strdup_wchar_t_81_base& baseObject = REDACTED_Memory_Leak__strdup_wchar_t_81_REDACTED();
    baseObject.action(data);
}
}
using namespace REDACTED_Memory_Leak__strdup_wchar_t_81;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-401
4775,"void FILENAME_REDACTED()
{
    wchar_t * data;
    data = ((void*)0);
    if(GLOBAL_CONST_TRUE)
    {

        data = (wchar_t *)realloc(data, 100*sizeof(wchar_t));
        if (data == ((void*)0)) {exit(-1);}

        wcscpy(data, L""A String"");
        printWLine(data);
    }
    if(GLOBAL_CONST_TRUE)
    {

        ;
    }
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-401
4776,"namespace REDACTED_Memory_Leak__new_array_struct_twoIntsStruct_51
{




void REDACTEDSink(struct _twoIntsStruct * data);

void REDACTED()
{
    struct _twoIntsStruct * data;
    data = 0;

    data = new struct _twoIntsStruct[100];

    data[0].intOne = 0;
    data[0].intTwo = 0;
    printStructLine((twoIntsStruct *)&data[0]);
    REDACTEDSink(data);
}
}
using namespace REDACTED_Memory_Leak__new_array_struct_twoIntsStruct_51;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-401
4777,"namespace REDACTED_Memory_Leak__new_struct_twoIntsStruct_53
{



void REDACTEDSink_d(struct _twoIntsStruct * data)
{

    ;
}
}
",C,CWE-401
4778,"void FILENAME_REDACTED()
{
    int i,j;
    char * data;
    data = ((void*)0);
    for(i = 0; i < 1; i++)
    {
        {
            char myString[] = ""myString"";

            data = strdup(myString);

            printLine(data);
        }
    }
    for(j = 0; j < 1; j++)
    {


        ;
    }
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-401
4779,"void FILENAME_REDACTEDSink(int * data)
{

    ;
}
",C,CWE-401
4780,"namespace REDACTED_Memory_Leak__new_array_struct_twoIntsStruct_63
{




void REDACTEDSink(struct _twoIntsStruct * * dataPtr);

void REDACTED()
{
    struct _twoIntsStruct * data;
    data = 0;

    data = new struct _twoIntsStruct[100];

    data[0].intOne = 0;
    data[0].intTwo = 0;
    printStructLine((twoIntsStruct *)&data[0]);
    REDACTEDSink(&data);
}
}
using namespace REDACTED_Memory_Leak__new_array_struct_twoIntsStruct_63;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-401
4781,"void REDACTED_Memory_Leak__strdup_wchar_t_51b_REDACTEDSink(wchar_t * data);

void REDACTED_Memory_Leak__strdup_wchar_t_51_REDACTED()
{
    wchar_t * data;
    data = ((void*)0);
    {
        wchar_t myString[] = L""myString"";

        data = wcsdup(myString);

        printWLine(data);
    }
    REDACTED_Memory_Leak__strdup_wchar_t_51b_REDACTEDSink(data);
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    REDACTED_Memory_Leak__strdup_wchar_t_51_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-401
4782,"namespace REDACTED_Memory_Leak__new_struct_twoIntsStruct_54
{




void REDACTEDSink_e(struct _twoIntsStruct * data);

void REDACTEDSink_d(struct _twoIntsStruct * data)
{
    REDACTEDSink_e(data);
}
}
",C,CWE-401
4783,"namespace FILENAME
{




static int REDACTEDStatic = 0;

static void REDACTEDSink(struct _twoIntsStruct * data)
{
    if(REDACTEDStatic)
    {

        ;
    }
}

void REDACTED()
{
    struct _twoIntsStruct * data;
    data = 0;

    data = new struct _twoIntsStruct[100];

    data[0].intOne = 0;
    data[0].intTwo = 0;
    printStructLine((twoIntsStruct *)&data[0]);
    REDACTEDStatic = 1;
    REDACTEDSink(data);
}
}
using namespace FILENAME;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-401
4784,"void FILENAME_REDACTEDSink(twoIntsStruct * dataArray[])
{

    twoIntsStruct * data = dataArray[2];

    ;
}
",C,CWE-401
4785,"namespace FILENAME
{




static int REDACTEDStatic = 0;

static void REDACTEDSink(char * data)
{
    if(REDACTEDStatic)
    {

        ;
    }
}

void REDACTED()
{
    char * data;
    data = 0;

    data = new char[100];

    strcpy(data, ""A String"");
    printLine(data);
    REDACTEDStatic = 1;
    REDACTEDSink(data);
}
}
using namespace FILENAME;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-401
4786,"void REDACTED_Memory_Leak__int_malloc_52c_REDACTEDSink(int * data);

void FILENAME_REDACTEDSink(int * data)
{
    REDACTED_Memory_Leak__int_malloc_52c_REDACTEDSink(data);
}
",C,CWE-401
4787,"namespace REDACTED_Memory_Leak__new_array_struct_twoIntsStruct_54
{




void REDACTEDSink_e(struct _twoIntsStruct * data);

void REDACTEDSink_d(struct _twoIntsStruct * data)
{
    REDACTEDSink_e(data);
}
}
",C,CWE-401
4788,"using namespace std;

namespace REDACTED_Memory_Leak__new_array_int64_t_72
{




void REDACTEDSink(vector<int64_t *> dataVector);

void REDACTED()
{
    int64_t * data;
    vector<int64_t *> dataVector;
    data = 0;

    data = new int64_t[100];

    data[0] = 5LL;
    printLongLongLine(data[0]);

    dataVector.insert(dataVector.end(), 1, data);
    dataVector.insert(dataVector.end(), 1, data);
    dataVector.insert(dataVector.end(), 1, data);
    REDACTEDSink(dataVector);
}
}
using namespace REDACTED_Memory_Leak__new_array_int64_t_72;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-401
4789,"static const int STATIC_CONST_TRUE = 1;
static const int STATIC_CONST_FALSE = 0;

namespace FILENAME
{



void REDACTED()
{
    TwoIntsClass * data;
    data = 0;
    if(STATIC_CONST_TRUE)
    {

        data = new TwoIntsClass[100];

        data[0].intOne = 0;
        data[0].intTwo = 0;
        printIntLine(data[0].intOne);
        printIntLine(data[0].intTwo);
    }
    if(STATIC_CONST_TRUE)
    {

        ;
    }
}
}
using namespace FILENAME;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-401
4790,"namespace FILENAME
{

void FILENAME_REDACTED::action(char * data)
{

    ;
}

}
",C,CWE-401
4791,"void FILENAME_REDACTED()
{
    twoIntsStruct * data;
    data = ((void*)0);
    if(globalFive==5)
    {

        data = (twoIntsStruct *)realloc(data, 100*sizeof(twoIntsStruct));
        if (data == ((void*)0)) {exit(-1);}

        data[0].intOne = 0;
        data[0].intTwo = 0;
        printStructLine(&data[0]);
    }
    if(globalFive==5)
    {

        ;
    }
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-401
4792,"namespace FILENAME
{

void FILENAME_REDACTED::action(char * data) const
{


    ;
}

}
",C,CWE-401
4793,"void REDACTED_Memory_Leak__twoIntsStruct_malloc_54c_REDACTEDSink(twoIntsStruct * data);

void FILENAME_REDACTEDSink(twoIntsStruct * data)
{
    REDACTED_Memory_Leak__twoIntsStruct_malloc_54c_REDACTEDSink(data);
}
",C,CWE-401
4794,"namespace REDACTED_Memory_Leak__new_char_54
{



void REDACTEDSink_e(char * data)
{

    ;
}
}
",C,CWE-401
4795,"namespace REDACTED_Memory_Leak__new_int_51
{



void REDACTEDSink(int * data)
{

    ;
}
}
",C,CWE-401
4796,"using namespace std;

namespace REDACTED_Memory_Leak__int_realloc_72
{



void REDACTEDSink(vector<int *> dataVector)
{

    int * data = dataVector[2];

    ;
}
}
",C,CWE-401
4797,"void FILENAME_REDACTEDSink(char * data)
{

    ;
}
",C,CWE-401
4798,"static int REDACTEDStatic = 0;

static void REDACTEDSink(char * data)
{
    if(REDACTEDStatic)
    {


        ;
    }
}

void FILENAME_REDACTED()
{
    char * data;
    data = ((void*)0);
    {
        char myString[] = ""myString"";

        data = strdup(myString);

        printLine(data);
    }
    REDACTEDStatic = 1;
    REDACTEDSink(data);
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-401
4799,"namespace FILENAME
{

void FILENAME_REDACTED::action(int64_t * data)
{

    ;
}

}
",C,CWE-401
4800,"namespace FILENAME
{
FILENAME_REDACTED::FILENAME_REDACTED(int * dataCopy)
{
    data = dataCopy;

    data = (int *)realloc(data, 100*sizeof(int));
    if (data == 0) {exit(-1);}

    data[0] = 5;
    printIntLine(data[0]);
}

FILENAME_REDACTED::~FILENAME_REDACTED()
{

    ;
}
}
",C,CWE-401
4801,"void FILENAME_REDACTED()
{
    int i,j;
    twoIntsStruct * data;
    data = ((void*)0);
    for(i = 0; i < 1; i++)
    {

        data = (twoIntsStruct *)calloc(100, sizeof(twoIntsStruct));
        if (data == ((void*)0)) {exit(-1);}

        data[0].intOne = 0;
        data[0].intTwo = 0;
        printStructLine(&data[0]);
    }
    for(j = 0; j < 1; j++)
    {

        ;
    }
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-401
4802,"namespace FILENAME
{



void REDACTED()
{
    int64_t * data;
    data = 0;
    if(GLOBAL_CONST_FIVE==5)
    {

        data = new int64_t;

        *data = 5LL;
        printLongLongLine(*data);
    }
    if(GLOBAL_CONST_FIVE==5)
    {

        ;
    }
}
}
using namespace FILENAME;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-401
4803,"namespace FILENAME
{



void REDACTED()
{
    twoIntsStruct * data;
    data = 0;
    if(GLOBAL_CONST_TRUE)
    {

        data = new twoIntsStruct;

        data->intOne = 0;
        data->intTwo = 0;
        printStructLine(data);
    }
    if(GLOBAL_CONST_TRUE)
    {

        ;
    }
}
}
using namespace FILENAME;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-401
4804,"void FILENAME_REDACTED()
{
    char * data;
    data = ((void*)0);
    if(globalTrue)
    {
        {
            char myString[] = ""myString"";

            data = strdup(myString);

            printLine(data);
        }
    }
    if(globalTrue)
    {


        ;
    }
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-401
4805,"void FILENAME_REDACTED()
{
    char * data;
    data = ((void*)0);
    if(5==5)
    {
        {
            char myString[] = ""myString"";

            data = strdup(myString);

            printLine(data);
        }
    }
    if(5==5)
    {


        ;
    }
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-401
4806,"namespace FILENAME
{
}
using namespace FILENAME;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );





    return 0;
}
",C,CWE-401
4807,"static int staticReturnsTrue()
{
    return 1;
}

static int staticReturnsFalse()
{
    return 0;
}

namespace FILENAME
{



void REDACTED()
{
    int * data;
    data = 0;
    if(staticReturnsTrue())
    {

        data = new int[100];

        data[0] = 5;
        printIntLine(data[0]);
    }
    if(staticReturnsTrue())
    {

        ;
    }
}
}
using namespace FILENAME;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-401
4808,"namespace REDACTED_Memory_Leak__new_int_67
{

typedef struct _structType
{
    int * structFirst;
} structType;




void REDACTEDSink(structType myStruct);

void REDACTED()
{
    int * data;
    structType myStruct;
    data = 0;

    data = new int;

    *data = 5;
    printIntLine(*data);
    myStruct.structFirst = data;
    REDACTEDSink(myStruct);
}
}
using namespace REDACTED_Memory_Leak__new_int_67;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-401
4809,"void FILENAME_REDACTED()
{
    wchar_t * data;
    wchar_t * *dataPtr1 = &data;
    wchar_t * *dataPtr2 = &data;
    data = ((void*)0);
    {
        wchar_t * data = *dataPtr1;
        {
            wchar_t myString[] = L""myString"";

            data = wcsdup(myString);

            printWLine(data);
        }
        *dataPtr1 = data;
    }
    {
        wchar_t * data = *dataPtr2;


        ;
    }
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-401
4810,"static void REDACTEDSink(struct _twoIntsStruct * data)
{

    ;
}

void FILENAME_REDACTED()
{
    struct _twoIntsStruct * data;
    data = ((void*)0);

    data = (struct _twoIntsStruct *)malloc(100*sizeof(struct _twoIntsStruct));
    if (data == ((void*)0)) {exit(-1);}

    data[0].intOne = 0;
    data[0].intTwo = 0;
    printStructLine((twoIntsStruct *)&data[0]);
    REDACTEDSink(data);
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-401
4811,"namespace FILENAME
{



void REDACTED()
{
    int i,j;
    wchar_t * data;
    data = 0;
    for(i = 0; i < 1; i++)
    {

        data = new wchar_t;

        *data = L'A';
        printHexCharLine((char)*data);
    }
    for(j = 0; j < 1; j++)
    {

        ;
    }
}
}
using namespace FILENAME;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-401
4812,"void REDACTED_Memory_Leak__twoIntsStruct_realloc_66b_REDACTEDSink(twoIntsStruct * dataArray[]);

void REDACTED_Memory_Leak__twoIntsStruct_realloc_66_REDACTED()
{
    twoIntsStruct * data;
    twoIntsStruct * dataArray[5];
    data = ((void*)0);

    data = (twoIntsStruct *)realloc(data, 100*sizeof(twoIntsStruct));
    if (data == ((void*)0)) {exit(-1);}

    data[0].intOne = 0;
    data[0].intTwo = 0;
    printStructLine(&data[0]);

    dataArray[2] = data;
    REDACTED_Memory_Leak__twoIntsStruct_realloc_66b_REDACTEDSink(dataArray);
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    REDACTED_Memory_Leak__twoIntsStruct_realloc_66_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-401
4813,"namespace FILENAME
{



void REDACTED()
{
    wchar_t * data;
    wchar_t * &dataRef = data;
    data = 0;
    {
        wchar_t myString[] = L""myString"";

        data = wcsdup(myString);

        printWLine(data);
    }
    {
        wchar_t * data = dataRef;


        ;
    }
}
}







using namespace FILENAME;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-401
4814,"using namespace std;

namespace REDACTED_Memory_Leak__new_array_int_72
{



void REDACTEDSink(vector<int *> dataVector)
{

    int * data = dataVector[2];

    ;
}
}
",C,CWE-401
4815,"namespace REDACTED_Memory_Leak__int64_t_realloc_81
{



void REDACTED()
{
    int64_t * data;
    data = 0;

    data = (int64_t *)realloc(data, 100*sizeof(int64_t));
    if (data == 0) {exit(-1);}

    data[0] = 5LL;
    printLongLongLine(data[0]);
    const REDACTED_Memory_Leak__int64_t_realloc_81_base& baseObject = REDACTED_Memory_Leak__int64_t_realloc_81_REDACTED();
    baseObject.action(data);
}
}
using namespace REDACTED_Memory_Leak__int64_t_realloc_81;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-401
